State,Web.Group,Measure,Val,Rate,Date
Maryland,Prison,Residents.Initiated,12156,0.632104415,8/29/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,8/29/2021
Maryland,Prison,Staff.Confirmed,2436,0.403444849,8/29/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,8/29/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,8/29/2021
Maryland,Prison,Residents.Completed,10765,0.559773283,9/5/2021
Maryland,Prison,Residents.Confirmed,4524,0.235245177,9/5/2021
Maryland,Prison,Residents.Deaths,33,0.001715979,9/5/2021
Maryland,Prison,Residents.Initiated,11771,0.612084655,9/5/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,9/5/2021
Maryland,Prison,Staff.Confirmed,2489,0.41222259,9/5/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,9/5/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,9/5/2021
Maryland,Prison,Residents.Completed,10772,0.560137278,9/12/2021
Maryland,Prison,Residents.Confirmed,4648,0.2416931,9/12/2021
Maryland,Prison,Residents.Deaths,33,0.001715979,9/12/2021
Maryland,Prison,Residents.Initiated,12038,0.625968488,9/12/2021
Maryland,Prison,Staff.Completed,4059,0.672242464,9/12/2021
Maryland,Prison,Staff.Confirmed,2531,0.419178536,9/12/2021
Maryland,Prison,Staff.Deaths,4,6.62E-04,9/12/2021
Maryland,Prison,Staff.Initiated,4112,0.681020205,9/12/2021
Massachusetts,Prison,Residents.Confirmed,24,0.00301167,3/29/2020
Massachusetts,Prison,Residents.Deaths,2,2.51E-04,3/29/2020
Massachusetts,Prison,Staff.Confirmed,10,0.00217061,3/29/2020
Massachusetts,Prison,Residents.Confirmed,48,0.00602334,4/5/2020
Massachusetts,Prison,Residents.Deaths,5,6.27E-04,4/5/2020
Massachusetts,Prison,Staff.Confirmed,26,0.005643586,4/5/2020
Massachusetts,Prison,Residents.Confirmed,110,0.016155089,4/12/2020
Massachusetts,Prison,Residents.Deaths,5,0.002727769,4/12/2020
Massachusetts,Prison,Staff.Confirmed,61,0.013240721,4/12/2020
Massachusetts,Prison,Staff.Deaths,0,0,4/12/2020
Massachusetts,Prison,Residents.Confirmed,180,0.0264356,4/19/2020
Massachusetts,Prison,Residents.Deaths,7,0.001028051,4/19/2020
Massachusetts,Prison,Staff.Confirmed,67,0.014543087,4/19/2020
Massachusetts,Prison,Staff.Deaths,0,0,4/19/2020
Massachusetts,Prison,Residents.Confirmed,267,0.038159211,4/26/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,4/26/2020
Massachusetts,Prison,Staff.Confirmed,110,0.023876709,4/26/2020
Massachusetts,Prison,Staff.Deaths,0,0,4/26/2020
Massachusetts,Prison,Residents.Confirmed,373,0.053308561,5/3/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,5/3/2020
Massachusetts,Prison,Staff.Confirmed,146,0.031690905,5/3/2020
Massachusetts,Prison,Staff.Deaths,0,0,5/3/2020
Massachusetts,Prison,Residents.Confirmed,381,0.054451908,5/10/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,5/10/2020
Massachusetts,Prison,Staff.Confirmed,163,0.035380942,5/10/2020
Massachusetts,Prison,Staff.Deaths,0,0,5/10/2020
Massachusetts,Prison,Residents.Confirmed,390,0.055738174,5/17/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,5/17/2020
Massachusetts,Prison,Staff.Confirmed,170,0.036900369,5/17/2020
Massachusetts,Prison,Staff.Deaths,0,0,5/17/2020
Massachusetts,Prison,Residents.Confirmed,408,0.058310705,5/24/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,5/24/2020
Massachusetts,Prison,Staff.Confirmed,182,0.039505101,5/24/2020
Massachusetts,Prison,Staff.Deaths,0,0,5/24/2020
Massachusetts,Prison,Residents.Confirmed,415,0.059311133,5/31/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,5/31/2020
Massachusetts,Prison,Staff.Confirmed,183,0.039722162,5/31/2020
Massachusetts,Prison,Staff.Deaths,0,0,5/31/2020
Massachusetts,Prison,Residents.Confirmed,416,0.059454052,6/7/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,6/7/2020
Massachusetts,Prison,Staff.Confirmed,191,0.04145865,6/7/2020
Massachusetts,Prison,Staff.Deaths,0,0,6/7/2020
Massachusetts,Prison,Residents.Confirmed,418,0.059739889,6/14/2020
Massachusetts,Prison,Staff.Confirmed,191,0.04145865,6/14/2020
Massachusetts,Prison,Residents.Confirmed,421,0.060168644,6/21/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,6/21/2020
Massachusetts,Prison,Residents.Tested,8009,1.00501945,6/21/2020
Massachusetts,Prison,Staff.Confirmed,191,0.04145865,6/21/2020
Massachusetts,Prison,Staff.Deaths,0,0,6/21/2020
Massachusetts,Prison,Staff.Tested,936,0.203169091,6/21/2020
Massachusetts,Prison,Residents.Confirmed,422,0.060311562,6/28/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,6/28/2020
Massachusetts,Prison,Residents.Tested,8263,1.03689296,6/28/2020
Massachusetts,Prison,Staff.Confirmed,191,0.04145865,6/28/2020
Massachusetts,Prison,Staff.Deaths,0,0,6/28/2020
Massachusetts,Prison,Staff.Tested,939,0.203820273,6/28/2020
Massachusetts,Prison,Residents.Confirmed,422,0.060311562,7/5/2020
Massachusetts,Prison,Residents.Tested,8293,1.040657548,7/5/2020
Massachusetts,Prison,Staff.Confirmed,192,0.041675711,7/5/2020
Massachusetts,Prison,Staff.Tested,939,0.203820273,7/5/2020
Massachusetts,Prison,Residents.Confirmed,422,0.060311562,7/12/2020
Massachusetts,Prison,Residents.Tested,8473,1.063245075,7/12/2020
Massachusetts,Prison,Staff.Confirmed,194,0.042109833,7/12/2020
Massachusetts,Prison,Staff.Tested,939,0.203820273,7/12/2020
Massachusetts,Prison,Residents.Confirmed,422,0.060311562,7/19/2020
Massachusetts,Prison,Residents.Tested,8562,1.074413352,7/19/2020
Massachusetts,Prison,Staff.Confirmed,194,0.042109833,7/19/2020
Massachusetts,Prison,Staff.Tested,939,0.203820273,7/19/2020
Massachusetts,Prison,Residents.Confirmed,423,0.06045448,7/26/2020
Massachusetts,Prison,Residents.Tested,8601,1.079307316,7/26/2020
Massachusetts,Prison,Staff.Confirmed,194,0.042109833,7/26/2020
Massachusetts,Prison,Staff.Tested,939,0.203820273,7/26/2020
Massachusetts,Prison,Residents.Confirmed,423,0.06045448,8/2/2020
Massachusetts,Prison,Residents.Tested,8760,1.099259631,8/2/2020
Massachusetts,Prison,Staff.Confirmed,197,0.042761016,8/2/2020
Massachusetts,Prison,Staff.Tested,957,0.207727371,8/2/2020
Massachusetts,Prison,Residents.Confirmed,423,0.06045448,8/9/2020
Massachusetts,Prison,Residents.Tested,9006,1.130129251,8/9/2020
Massachusetts,Prison,Staff.Confirmed,197,0.042761016,8/9/2020
Massachusetts,Prison,Staff.Tested,957,0.207727371,8/9/2020
Massachusetts,Prison,Residents.Confirmed,424,0.060597399,8/16/2020
Massachusetts,Prison,Residents.Tested,9096,1.141423014,8/16/2020
Massachusetts,Prison,Staff.Confirmed,199,0.043195138,8/16/2020
Massachusetts,Prison,Staff.Tested,1017,0.220751031,8/16/2020
Massachusetts,Prison,Residents.Confirmed,424,0.060597399,8/23/2020
Massachusetts,Prison,Residents.Tested,8643,1.235243676,8/23/2020
Massachusetts,Prison,Staff.Confirmed,202,0.043846321,8/23/2020
Massachusetts,Prison,Staff.Tested,1017,0.220751031,8/23/2020
Massachusetts,Prison,Residents.Confirmed,425,0.060740317,8/30/2020
Massachusetts,Prison,Residents.Tested,8897,1.271544948,8/30/2020
Massachusetts,Prison,Staff.Confirmed,203,0.044063382,8/30/2020
Massachusetts,Prison,Staff.Tested,1027,0.222921641,8/30/2020
Massachusetts,Prison,Residents.Confirmed,425,0.060740317,9/6/2020
Massachusetts,Prison,Residents.Tested,8979,1.283264256,9/6/2020
Massachusetts,Prison,Staff.Confirmed,206,0.044714565,9/6/2020
Massachusetts,Prison,Staff.Tested,1066,0.23138702,9/6/2020
Massachusetts,Prison,Residents.Confirmed,425,0.060740317,9/13/2020
Massachusetts,Prison,Residents.Tested,9082,1.297984851,9/13/2020
Massachusetts,Prison,Staff.Confirmed,207,0.044931626,9/13/2020
Massachusetts,Prison,Staff.Tested,1068,0.231821142,9/13/2020
Massachusetts,Prison,Residents.Confirmed,426,0.060883236,9/20/2020
Massachusetts,Prison,Residents.Tested,9176,1.31141918,9/20/2020
Massachusetts,Prison,Staff.Confirmed,207,0.044931626,9/20/2020
Massachusetts,Prison,Staff.Tested,1068,0.231821142,9/20/2020
Massachusetts,Prison,Residents.Confirmed,454,0.064884951,9/27/2020
Massachusetts,Prison,Residents.Tested,9422,1.346577104,9/27/2020
Massachusetts,Prison,Staff.Confirmed,223,0.048404602,9/27/2020
Massachusetts,Prison,Staff.Tested,1068,0.231821142,9/27/2020
Massachusetts,Prison,Residents.Confirmed,464,0.058225624,10/4/2020
Massachusetts,Prison,Residents.Tested,9465,1.352722595,10/4/2020
Massachusetts,Prison,Staff.Confirmed,224,0.048621663,10/4/2020
Massachusetts,Prison,Staff.Tested,1109,0.240720643,10/4/2020
Massachusetts,Prison,Residents.Confirmed,472,0.059229514,10/11/2020
Massachusetts,Prison,Residents.Tested,9587,1.370158639,10/11/2020
Massachusetts,Prison,Staff.Confirmed,226,0.049055785,10/11/2020
Massachusetts,Prison,Staff.Tested,1114,0.241805947,10/11/2020
Massachusetts,Prison,Residents.Active,8,0.001143347,10/18/2020
Massachusetts,Prison,Residents.Confirmed,472,0.059229514,10/18/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,10/18/2020
Massachusetts,Prison,Residents.Tadmin,10358,1.299786673,10/18/2020
Massachusetts,Prison,Residents.Tested,9704,1.386880091,10/18/2020
Massachusetts,Prison,Staff.Confirmed,228,0.049489907,10/18/2020
Massachusetts,Prison,Staff.Tested,1114,0.241805947,10/18/2020
Massachusetts,Prison,Residents.Active,7,0.001000429,10/25/2020
Massachusetts,Prison,Residents.Confirmed,476,0.059731459,10/25/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,10/25/2020
Massachusetts,Prison,Residents.Tadmin,10765,1.350859581,10/25/2020
Massachusetts,Prison,Residents.Tested,10106,1.444333286,10/25/2020
Massachusetts,Prison,Staff.Confirmed,233,0.050575212,10/25/2020
Massachusetts,Prison,Staff.Tested,1114,0.241805947,10/25/2020
Massachusetts,Prison,Residents.Active,78,0.011147635,11/1/2020
Massachusetts,Prison,Residents.Confirmed,557,0.069895846,11/1/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,11/1/2020
Massachusetts,Prison,Residents.Tadmin,11664,1.463671728,11/1/2020
Massachusetts,Prison,Residents.Tested,10978,1.568958125,11/1/2020
Massachusetts,Prison,Staff.Confirmed,262,0.05686998,11/1/2020
Massachusetts,Prison,Staff.Tested,1373,0.298024745,11/1/2020
Massachusetts,Prison,Residents.Active,210,0.030012863,11/8/2020
Massachusetts,Prison,Residents.Confirmed,744,0.106331285,11/8/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,11/8/2020
Massachusetts,Prison,Residents.Tadmin,12709,1.816349864,11/8/2020
Massachusetts,Prison,Residents.Active,290,0.041446334,11/15/2020
Massachusetts,Prison,Residents.Confirmed,846,0.106161375,11/15/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,11/15/2020
Massachusetts,Prison,Residents.Tadmin,14747,1.850545865,11/15/2020
Massachusetts,Prison,Staff.Confirmed,330,0.071630128,11/15/2020
Massachusetts,Prison,Staff.Tested,2036,0.441936184,11/15/2020
Massachusetts,Prison,Residents.Active,306,0.043733028,11/22/2020
Massachusetts,Prison,Residents.Confirmed,1042,0.148920966,11/22/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,11/22/2020
Massachusetts,Prison,Residents.Tadmin,15977,2.004893964,11/22/2020
Massachusetts,Prison,Staff.Confirmed,380,0.082483178,11/22/2020
Massachusetts,Prison,Staff.Tested,2338,0.507488604,11/22/2020
Massachusetts,Prison,Residents.Active,423,0.06045448,11/29/2020
Massachusetts,Prison,Residents.Confirmed,1405,0.200800343,11/29/2020
Massachusetts,Prison,Residents.Deaths,8,0.001143347,11/29/2020
Massachusetts,Prison,Residents.Tadmin,17569,2.204668089,11/29/2020
Massachusetts,Prison,Staff.Confirmed,437,0.094855654,11/29/2020
Massachusetts,Prison,Staff.Tested,2958,0.642066421,11/29/2020
Massachusetts,Prison,Residents.Active,350,0.050021438,12/6/2020
Massachusetts,Prison,Residents.Confirmed,1514,0.189986197,12/6/2020
Massachusetts,Prison,Residents.Deaths,9,0.001129376,12/6/2020
Massachusetts,Prison,Residents.Tadmin,18679,2.343957837,12/6/2020
Massachusetts,Prison,Staff.Confirmed,519,0.112654656,12/6/2020
Massachusetts,Prison,Staff.Tested,3371,0.731712611,12/6/2020
Massachusetts,Prison,Residents.Active,384,0.054880663,12/13/2020
Massachusetts,Prison,Residents.Confirmed,1685,0.240817493,12/13/2020
Massachusetts,Prison,Residents.Deaths,11,0.001572102,12/13/2020
Massachusetts,Prison,Residents.Tadmin,20181,2.532438198,12/13/2020
Massachusetts,Prison,Staff.Confirmed,609,0.132190145,12/13/2020
Massachusetts,Prison,Staff.Tested,4117,0.893640113,12/13/2020
Massachusetts,Prison,Residents.Active,241,0.034443333,12/20/2020
Massachusetts,Prison,Residents.Confirmed,1832,0.229890827,12/20/2020
Massachusetts,Prison,Residents.Deaths,11,0.001572102,12/20/2020
Massachusetts,Prison,Residents.Tadmin,22371,2.807253106,12/20/2020
Massachusetts,Prison,Staff.Confirmed,654,0.14195789,12/20/2020
Massachusetts,Prison,Staff.Tested,4578,0.993705231,12/20/2020
Massachusetts,Prison,Residents.Active,157,0.022438188,12/27/2020
Massachusetts,Prison,Residents.Confirmed,2085,0.261638851,12/27/2020
Massachusetts,Prison,Residents.Deaths,12,0.001505835,12/27/2020
Massachusetts,Prison,Residents.Tadmin,22882,2.871376584,12/27/2020
Massachusetts,Prison,Staff.Confirmed,706,0.153245062,12/27/2020
Massachusetts,Prison,Staff.Tested,4578,0.993705231,12/27/2020
Massachusetts,Prison,Residents.Active,382,0.054594826,1/3/2021
Massachusetts,Prison,Residents.Confirmed,2597,0.371159068,1/3/2021
Massachusetts,Prison,Residents.Deaths,16,0.002286694,1/3/2021
Massachusetts,Prison,Residents.Tadmin,23289,2.922449492,1/3/2021
Massachusetts,Prison,Staff.Confirmed,764,0.1658346,1/3/2021
Massachusetts,Prison,Staff.Tested,7453,1.617755589,1/3/2021
Massachusetts,Prison,Residents.Active,387,0.055309418,1/10/2021
Massachusetts,Prison,Residents.Confirmed,2682,0.383307132,1/10/2021
Massachusetts,Prison,Residents.Deaths,17,0.002429613,1/10/2021
Massachusetts,Prison,Residents.Tadmin,23890,2.997866734,1/10/2021
Massachusetts,Prison,Staff.Confirmed,807,0.175168222,1/10/2021
Massachusetts,Prison,Staff.Tested,7918,1.718688952,1/10/2021
Massachusetts,Prison,Residents.Active,327,0.046734315,1/17/2021
Massachusetts,Prison,Residents.Confirmed,2891,0.413177076,1/17/2021
Massachusetts,Prison,Residents.Deaths,19,0.002715449,1/17/2021
Massachusetts,Prison,Residents.Tadmin,23983,3.009536956,1/17/2021
Massachusetts,Prison,Staff.Confirmed,834,0.181028869,1/17/2021
Massachusetts,Prison,Staff.Tested,8404,1.824180595,1/17/2021
Massachusetts,Prison,Residents.Active,275,0.039302558,1/24/2021
Massachusetts,Prison,Residents.Confirmed,2940,0.420180077,1/24/2021
Massachusetts,Prison,Residents.Deaths,19,0.002715449,1/24/2021
Massachusetts,Prison,Residents.Tadmin,24878,3.121847158,1/24/2021
Massachusetts,Prison,Staff.Confirmed,867,0.188191882,1/24/2021
Massachusetts,Prison,Staff.Tested,9059,1.966355546,1/24/2021
Massachusetts,Prison,Residents.Active,247,0.035300843,1/31/2021
Massachusetts,Prison,Residents.Completed,0,0,1/31/2021
Massachusetts,Prison,Residents.Confirmed,2989,0.427183078,1/31/2021
Massachusetts,Prison,Residents.Deaths,19,0.002715449,1/31/2021
Massachusetts,Prison,Residents.Initiated,4267,0.535449868,1/31/2021
Massachusetts,Prison,Residents.Tadmin,26068,3.271175806,1/31/2021
Massachusetts,Prison,Staff.Completed,133,0.028869112,1/31/2021
Massachusetts,Prison,Staff.Confirmed,887,0.192533102,1/31/2021
Massachusetts,Prison,Staff.Initiated,2710,0.588235294,1/31/2021
Massachusetts,Prison,Staff.Tested,9395,2.03928804,1/31/2021
Massachusetts,Prison,Residents.Active,124,0.017721881,2/7/2021
Massachusetts,Prison,Residents.Completed,0,0,2/7/2021
Massachusetts,Prison,Residents.Confirmed,3052,0.436186937,2/7/2021
Massachusetts,Prison,Residents.Deaths,19,0.002715449,2/7/2021
Massachusetts,Prison,Residents.Initiated,4286,0.537834107,2/7/2021
Massachusetts,Prison,Residents.Tadmin,27735,3.4803614,2/7/2021
Massachusetts,Prison,Staff.Completed,258,0.056001736,2/7/2021
Massachusetts,Prison,Staff.Confirmed,895,0.19426959,2/7/2021
Massachusetts,Prison,Staff.Initiated,2725,0.591491209,2/7/2021
Massachusetts,Prison,Staff.Tested,9728,2.111569351,2/7/2021
Massachusetts,Prison,Residents.Active,107,0.015292268,2/14/2021
Massachusetts,Prison,Residents.Completed,830,0.104153595,2/14/2021
Massachusetts,Prison,Residents.Confirmed,3066,0.438187795,2/14/2021
Massachusetts,Prison,Residents.Deaths,20,0.002858368,2/14/2021
Massachusetts,Prison,Residents.Initiated,4330,0.543355503,2/14/2021
Massachusetts,Prison,Residents.Tadmin,27796,3.488016062,2/14/2021
Massachusetts,Prison,Staff.Completed,1303,0.282830475,2/14/2021
Massachusetts,Prison,Staff.Confirmed,899,0.195137834,2/14/2021
Massachusetts,Prison,Staff.Initiated,2882,0.625569785,2/14/2021
Massachusetts,Prison,Staff.Tested,10300,2.23572824,2/14/2021
Massachusetts,Prison,Residents.Active,28,0.004001715,2/21/2021
Massachusetts,Prison,Residents.Completed,3645,0.457397415,2/21/2021
Massachusetts,Prison,Residents.Confirmed,3081,0.440331571,2/21/2021
Massachusetts,Prison,Residents.Deaths,20,0.002858368,2/21/2021
Massachusetts,Prison,Residents.Initiated,4476,0.561676496,2/21/2021
Massachusetts,Prison,Residents.Tadmin,29128,3.65516376,2/21/2021
Massachusetts,Prison,Staff.Completed,2121,0.460386369,2/21/2021
Massachusetts,Prison,Staff.Confirmed,905,0.1964402,2/21/2021
Massachusetts,Prison,Staff.Initiated,2914,0.632515737,2/21/2021
Massachusetts,Prison,Staff.Tested,10521,2.283698719,2/21/2021
Massachusetts,Prison,Residents.Active,21,0.003001286,2/28/2021
Massachusetts,Prison,Residents.Completed,4176,0.524030619,2/28/2021
Massachusetts,Prison,Residents.Confirmed,3086,0.441046163,2/28/2021
Massachusetts,Prison,Residents.Deaths,20,0.002858368,2/28/2021
Massachusetts,Prison,Residents.Initiated,4513,0.566319488,2/28/2021
Massachusetts,Prison,Residents.Tadmin,29175,3.661061614,2/28/2021
Massachusetts,Prison,Staff.Completed,2592,0.562622097,2/28/2021
Massachusetts,Prison,Staff.Confirmed,907,0.196874322,2/28/2021
Massachusetts,Prison,Staff.Initiated,2949,0.640112872,2/28/2021
Massachusetts,Prison,Staff.Tested,10937,2.373996093,2/28/2021
Massachusetts,Prison,Residents.Active,9,0.001286266,3/7/2021
Massachusetts,Prison,Residents.Completed,4176,0.524030619,3/7/2021
Massachusetts,Prison,Residents.Confirmed,3087,0.441189081,3/7/2021
Massachusetts,Prison,Residents.Deaths,20,0.002858368,3/7/2021
Massachusetts,Prison,Residents.Initiated,4582,0.57497804,3/7/2021
Massachusetts,Prison,Residents.Tadmin,30414,3.816539089,3/7/2021
Massachusetts,Prison,Staff.Completed,2605,0.56544389,3/7/2021
Massachusetts,Prison,Staff.Confirmed,910,0.197525505,3/7/2021
Massachusetts,Prison,Staff.Initiated,2949,0.640112872,3/7/2021
Massachusetts,Prison,Staff.Tested,11426,2.480138919,3/7/2021
Massachusetts,Prison,Residents.Active,5,7.15E-04,3/14/2021
Massachusetts,Prison,Residents.Completed,4154,0.521269921,3/14/2021
Massachusetts,Prison,Residents.Confirmed,3094,0.44218951,3/14/2021
Massachusetts,Prison,Residents.Deaths,20,0.002858368,3/14/2021
Massachusetts,Prison,Residents.Initiated,4585,0.575354499,3/14/2021
Massachusetts,Prison,Residents.Tadmin,30659,3.847283222,3/14/2021
Massachusetts,Prison,Staff.Completed,2628,0.570436293,3/14/2021
Massachusetts,Prison,Staff.Confirmed,912,0.197959627,3/14/2021
Massachusetts,Prison,Staff.Initiated,2939,0.637942262,3/14/2021
Massachusetts,Prison,Staff.Tested,11903,2.583677013,3/14/2021
Massachusetts,Prison,Residents.Active,5,7.15E-04,3/21/2021
Massachusetts,Prison,Residents.Completed,4194,0.526289371,3/21/2021
Massachusetts,Prison,Residents.Confirmed,3095,0.442332428,3/21/2021
Massachusetts,Prison,Residents.Deaths,21,0.003001286,3/21/2021
Massachusetts,Prison,Residents.Initiated,4598,0.57698582,3/21/2021
Massachusetts,Prison,Residents.Tadmin,31717,3.980047685,3/21/2021
Massachusetts,Prison,Staff.Completed,2792,0.606034296,3/21/2021
Massachusetts,Prison,Staff.Confirmed,917,0.199044932,3/21/2021
Massachusetts,Prison,Staff.Initiated,2948,0.639895811,3/21/2021
Massachusetts,Prison,Staff.Tested,12096,2.625569785,3/21/2021
Massachusetts,Prison,Residents.Active,4,5.72E-04,3/28/2021
Massachusetts,Prison,Residents.Completed,4279,0.536955703,3/28/2021
Massachusetts,Prison,Residents.Confirmed,3096,0.442475347,3/28/2021
Massachusetts,Prison,Residents.Deaths,21,0.003001286,3/28/2021
Massachusetts,Prison,Residents.Initiated,4619,0.579621031,3/28/2021
Massachusetts,Prison,Residents.Tadmin,33109,4.154724558,3/28/2021
Massachusetts,Prison,Staff.Completed,2795,0.606685479,3/28/2021
Massachusetts,Prison,Staff.Confirmed,918,0.199261993,3/28/2021
Massachusetts,Prison,Staff.Initiated,2949,0.640112872,3/28/2021
Massachusetts,Prison,Staff.Tested,12319,2.673974387,3/28/2021
Massachusetts,Prison,Residents.Active,1,1.43E-04,4/4/2021
Massachusetts,Prison,Residents.Completed,4280,0.53708119,4/4/2021
Massachusetts,Prison,Residents.Confirmed,3096,0.442475347,4/4/2021
Massachusetts,Prison,Residents.Deaths,21,0.003001286,4/4/2021
Massachusetts,Prison,Residents.Initiated,4619,0.579621031,4/4/2021
Massachusetts,Prison,Residents.Tadmin,33817,4.243568829,4/4/2021
